date,Symbol,monthly_avg,monthly_base,compounded_total,index,Name,Exchange,Sector,Industry,DateAdded,Founded,City,State,Country,2021Price,2021Marketcap,2021Ebitda,2021Revenuegrowth,2021Fulltimeemployees
2014-03,DIS,-0.0003639703477896666,0.9891383206564248,1.7979354221925137,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-04,DIS,-0.0003500016303174509,0.9895530654224849,1.7791525084622715,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-05,DIS,0.0027566316274047725,1.0860911747067312,1.9323218378982159,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-06,DIS,0.0009994757981185115,1.030422899116325,1.9911086702328649,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-07,DIS,0.00010676223841400838,1.0032078303029428,1.99749580896169,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-08,DIS,0.002204205614372792,1.0682837593361967,2.1338923320558916,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-09,DIS,-0.0004232633131879509,0.9873797246657521,2.1069620232917057,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-10,DIS,0.0012549424992249227,1.0383414406099327,2.1877459825751284,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-11,DIS,0.000689502737131046,1.0208932242959416,2.233455050091616,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2014-12,DIS,0.0008473344642711595,1.0257348375087538,2.2909326528888294,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-01,DIS,-0.0016978245722228669,0.9502995528554203,2.1770722756621366,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-02,DIS,0.0072758393917966395,1.2429467167377954,2.705984837135133,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-03,DIS,0.0004405603677107749,1.0133015898815505,2.741978737664399,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-04,DIS,0.0017308023501648412,1.0532484888594469,2.887984961929762,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-05,DIS,0.0007757326720618408,1.0235356514700455,2.9559555694444737,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-06,DIS,0.00155939196661163,1.0478551087427246,3.0974131446589013,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-07,DIS,0.002300318676752884,1.0713615431714225,3.318449326501209,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-08,DIS,-0.007352563661241146,0.8014026215426878,2.659413989714636,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-09,DIS,0.00025949020840372,1.0078140681143608,2.68019483177455,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-10,DIS,0.004909414271762346,1.1582636981884755,3.104372377716829,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-11,DIS,-3.631927701092663e-05,0.9989109952993093,3.100991701604801,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2015-12,DIS,-0.0033674575704139616,0.9037575002617902,2.8025445085749103,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-01,DIS,-0.004648440086707068,0.86955096698266,2.436955287443257,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-02,DIS,-3.4466026443374934e-05,0.9989665357800458,2.4344367813480563,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-03,DIS,0.0018140288849322719,1.055876856846173,2.5704654568804997,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-04,DIS,0.0019186380065973592,1.0591895001465115,2.722610022417131,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-05,DIS,-0.0018325134439041316,0.9464606943846653,2.5768433723555666,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-06,DIS,-0.0005972919053176237,0.9822355707433703,2.531067220561941,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-07,DIS,-0.0009502111006932989,0.9718829679412161,2.4599011223784637,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-08,DIS,-0.0006638486751560042,0.9802750596293802,2.411379719421928,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-09,DIS,-0.0007837998838009085,0.976751297692368,2.3553182701744264,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-10,DIS,-7.124034321417816e-05,0.9978649959424836,2.3502896561108613,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-11,DIS,0.0032463296805495825,1.1021162022498099,2.590292309979914,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2016-12,DIS,0.00241828492498561,1.0751508393251996,2.7849549511725145,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-01,DIS,0.003035422634514157,1.095186590702003,3.0500453182332894,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-02,DIS,-0.000258309244664225,0.992279677601097,3.026497985045264,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-03,DIS,0.0012951977827001093,1.0395945611832982,3.1463308446852674,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-04,DIS,0.0010275392307601608,1.0312899014264356,3.244779226670423,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-05,DIS,-0.0030725992764178926,0.9118134301519603,2.9586332767561836,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-06,DIS,-0.000680506603698914,0.979784972114478,2.898824422563524,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-07,DIS,0.0017543618431392015,1.0539918761338531,3.055337391720362,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-08,DIS,-0.0035216961902512947,0.8995709434781588,2.748492740113983,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-09,DIS,-0.0012472328178218916,0.9632518857329568,2.647490814838136,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-10,DIS,-0.00032850059124409336,0.9901917806545677,2.6215236442111864,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-11,DIS,0.0033445104412128564,1.10535649202558,2.897718179127392,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2017-12,DIS,0.0013988316696719849,1.0428273461253135,3.0218197585584936,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2018-01,DIS,0.000592598509644945,1.0179315638363156,3.076005712460925,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2018-02,DIS,-0.007098321960461252,0.8075833195071156,2.484130904092044,131616,The Walt Disney Company,NYQ,Communication Services,Movies & Entertainment,1976-06-30,1923,Burbank,CA,United States,93.5,169951215616,10560000000.0,0.343,152000.0
2013-01,IPG,0.0,1.0,1.0,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-02,IPG,0.0036374576759037086,1.1150795456621077,1.1150795456621077,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-03,IPG,0.0010149531471096874,1.030900975017549,1.1495365908451924,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-04,IPG,0.002908623385289123,1.091040737494311,1.2541912498524348,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-05,IPG,0.001312480305707242,1.0401330032217189,1.304525711323414,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-06,IPG,0.0012762933923256836,1.03900589795251,1.355409908095721,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-07,IPG,0.0056698631178801525,1.1848491872146125,1.6059563279498477,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-08,IPG,-0.0020174260474859537,0.9412147848176428,1.5115498396378475,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-09,IPG,0.004505674657301922,1.144384153128305,1.7297936831451832,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-10,IPG,-0.0008312145873341503,0.9753617929396078,1.6871746682080937,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-11,IPG,0.0018159442697298356,1.0559374209775192,1.7815508678862562,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-12,IPG,0.0008715188665393189,1.0264786715610217,1.8287239681862695,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-01,IPG,-0.003693615027233527,0.8949265796267492,1.636573685930394,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-02,IPG,0.004475257602355518,1.1433450295852807,1.8711683893585784,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-03,IPG,-0.0015157750089523385,0.9555121985253551,1.787924221527163,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-04,IPG,0.000890151074909682,1.027052093652577,1.8362913150116267,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-05,IPG,0.004479696222390147,1.1434966072162918,2.099792888576538,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-06,IPG,0.0009782933745695187,1.0297689479760295,2.1623015138370096,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-07,IPG,0.0005260210120906595,1.0159015870714072,2.1966855396339247,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-08,IPG,-0.00040227370124372506,0.9880019188794832,2.1703295283331308,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-09,IPG,-0.0029976394989687065,0.9138724738618976,1.9834044151533237,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-10,IPG,0.002636099592703312,1.0821815259868195,2.146403616639619,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-11,IPG,0.002411350436334155,1.0749277326560716,2.307228772999218,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2014-12,IPG,0.0011330915280163985,1.0345571925956865,2.386960122070061,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-01,IPG,-0.0017975829934694487,0.9474548285295458,2.261536893162753,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-02,IPG,0.005990028634316799,1.1962178550868263,2.7052908115388736,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-03,IPG,-0.00031675561692082947,0.9905408480779077,2.6797010547590867,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-04,IPG,-0.0027239951181067257,0.9214273366460329,2.4691498058942307,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-05,IPG,-0.0009805950767169669,0.9709966262204516,2.3975361311561807,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-06,IPG,-0.0025729684573347848,0.9256227480271059,2.21921398221506,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-07,IPG,0.004673700393697916,1.150140808454151,2.5524085636375844,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-08,IPG,-0.0055833928297408675,0.8453782260913183,2.157750623788231,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-09,IPG,0.0007926573626300696,1.024055066725787,2.2096554590210653,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-10,IPG,0.008317773257808832,1.2821022794432166,2.833004300795055,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-11,IPG,0.00021960148721548168,1.0066090654703872,2.851727811696898,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2015-12,IPG,0.0006419315161551889,1.0194382772148038,2.9071604874418284,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-01,IPG,-0.0017345330904732753,0.9492518091081625,2.7596273520719232,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-02,IPG,-0.0022772360989990305,0.9338915244641876,2.577192594779518,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-03,IPG,0.003252659440797198,1.102324828068747,2.84090338394038,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-04,IPG,3.5319103966332165e-05,1.0010601159339216,2.843915070884427,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-05,IPG,0.0019808735105918567,1.061165067727787,3.0178633288071475,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-06,IPG,-0.0013782521296773537,0.9594682216482885,2.895543961268178,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-07,IPG,4.120766084866889e-05,1.0012369687706535,2.899125658722321,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-08,IPG,0.00018948546034801224,1.0057002100294739,2.9156512838788746,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-09,IPG,-0.0015619817996029956,0.9541865429657044,2.782075219057901,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-10,IPG,0.000127694978014316,1.0038379509146547,2.7927526871895223,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-11,IPG,0.0035888933875606903,1.1134619775078298,3.1096239297683512,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2016-12,IPG,-0.001276716207142103,0.9623991889019651,2.9926995477992024,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-01,IPG,0.00032077378772623065,1.0096681076108893,3.021633289074385,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-02,IPG,0.0013673124142246612,1.0418430985796745,3.1480677886607507,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-03,IPG,0.0008651424154831213,1.0262825019344208,3.2308068864059147,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-04,IPG,-0.0021154903245350514,0.9384441504990345,3.0319318239396296,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-05,IPG,0.0025855409911622104,1.080545630420473,3.2761406840907417,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-06,IPG,-0.0005256005560193667,0.9843515672279158,3.2248742168438578,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-07,IPG,-0.005925990595000074,0.836684209124633,2.6982013336464234,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-08,IPG,-0.0028885600422327356,0.9168767701139153,2.4739181239107917,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-09,IPG,0.0016907466072437593,1.051985748454055,2.6025266091963455,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-10,IPG,-0.003332297406294114,0.9047144985842812,2.3545435562913215,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-11,IPG,0.0014346766579189177,1.0439477650994082,2.4580204834195376,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2017-12,IPG,0.0010112001679190464,1.0307850305081983,2.533690718991384,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2018-01,IPG,0.004062667847509564,1.1293396991443607,2.861397514310589,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2018-02,IPG,-0.005318380080019214,0.8521632263837136,2.43837773776125,233914,Interpublic Group,NYQ,Communication Services,Advertising,1992-10-01,1961 (1930),New York,NY,United States,27.23,10721948672,1745149952.0,0.098,55600.0
2013-01,OMC,0.0,1.0,1.0,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-02,OMC,0.002970519841640405,1.0930626173246618,1.0930626173246618,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-03,OMC,0.0012087232266895787,1.0369044656108828,1.1334015090962613,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-04,OMC,0.0007202420220463519,1.0218344406074225,1.1581486970309864,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-05,OMC,0.0018318804039787321,1.056441448963923,1.2235162876070946,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-06,OMC,0.0007247470234544306,1.0219724511891992,1.2503999395157317,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-07,OMC,0.0010416861543362924,1.031727229140318,1.2900716649137869,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-08,OMC,-0.0025828015401329566,0.9253490310367628,1.1937665650959561,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-09,OMC,0.002285011448400681,1.0708707937106987,1.278369749069601,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-10,OMC,0.0031639659851500804,1.0994050120480339,1.4054461093777069,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-11,OMC,0.0024251139230729636,1.0753705957419455,1.511375419924704,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2013-12,OMC,0.0019826539871369182,1.061221638514084,1.6039042995424062,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
2014-01,OMC,-0.0010541380013049755,0.9688545128843452,1.5539499188462649,337565,Omnicom Group,NYQ,Communication Services,Advertising,1997-12-31,1986,New York,NY,United States,63.15,13423101952,2327099904.0,-0.005,71700.0
